ID,JMS_TIME,CREATED,UPDATED,BATCH_ID,ENTITY,GROUP,STATUS,STATUS_CODE_DYNAMICS,SOURCE_SYSTEM,LEGAL_ENTITY,EXEC_ID
111760,1.66E+12,9/1/2022 11:12,9/1/2022 11:17,B-310a4dce-95c6-40d9-bd55-83490ce9412c,ORDER,ORDERCUST,SUCCESS,NULL,PROMO,1034,ORDER-PROMO-2022-09-01T11:15:01-B1192F03207C4A4CA6E07E114265F046
111764,1.66E+12,9/1/2022 11:12,9/1/2022 11:20,B-0b18b038-6e74-40b7-8f64-5d3f3e7b3160,ORDER,ORDERCUST,SUCCESS,NULL,PROMO,1033,ORDER-PROMO-2022-09-01T11:18:30-F805EE105B8E4DE09D70623D636CC216
111765,1.66E+12,9/1/2022 11:12,9/1/2022 12:54,B-22be35f8-4728-41ea-a823-46d19f9f184f,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T12:51:46-D493152B15C24D229387A5027B6CDA4F
111767,1.66E+12,9/1/2022 11:12,9/1/2022 12:58,B-e8f93bff-669c-4a65-9ca5-0befae921c54,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T12:56:31-8074BA531496498F8736167F95F85ECF
111769,1.66E+12,9/1/2022 11:12,9/1/2022 11:22,B-5cfba3fb-8497-4c69-83d2-971817f23f54,ORDER,ORDERCUST,SUCCESS,NULL,PROMO,1033,ORDER-PROMO-2022-09-01T11:20:45-473293F243FB44C2A4E05D0533AA95F3
111771,1.66E+12,9/1/2022 11:12,9/1/2022 11:47,B-b31194df-0957-4c17-a30c-a7b8e3be0e1a,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T11:46:16-D45C5EE63EB34753B5DBCD8A4759BB3F
111773,1.66E+12,9/1/2022 11:12,9/1/2022 13:03,B-bface2cc-0390-4788-90ac-c4b9752ac960,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:00:31-F234625063F945EEBF8AB45B9246C1F6
111776,1.66E+12,9/1/2022 11:12,9/1/2022 13:07,B-29efa874-c0c4-4f89-8366-90b17e1f40f4,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:05:31-35AADED51B854B4BBA9A19132FC9A7C2
111777,1.66E+12,9/1/2022 11:12,9/1/2022 11:50,B-963cefc2-c3e0-4d56-bef0-ea7b76e5a3f6,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T11:49:21-FB750F6F24E74E86A6ADC0D5FFD56C51
111779,1.66E+12,9/1/2022 11:12,9/1/2022 13:12,B-3edd0a50-7960-46b7-92e4-3d23746fe66b,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:10:31-11EC6F3422554EFB9835D6080032031A
111782,1.66E+12,9/1/2022 11:12,9/1/2022 11:54,B-90de0607-6b99-4d8c-813f-710956e205ff,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T11:52:46-59A4C10C8B2E450AAA826FA49E8F0550
111783,1.66E+12,9/1/2022 11:12,9/1/2022 13:16,B-bcc1807f-b6e0-4044-bb35-3c0465a8dc76,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:14:38-114CB4E7CFDF45AF9743583308ABB0B6
111786,1.66E+12,9/1/2022 11:12,9/1/2022 11:57,B-235e8eab-5b96-452e-86b7-1c05c4ae85d5,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T11:56:19-1DFCFCA5C1A3423AA62E8F6C18F927E9
111787,1.66E+12,9/1/2022 11:12,9/1/2022 13:20,B-fd6b1f42-5c8f-4275-8cf2-bc3c3ed6ce96,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:18:46-0C3AAF2A718C454BA062A11E3D5235E2
111790,1.66E+12,9/1/2022 11:12,9/1/2022 13:24,B-c369e6d5-5944-42e5-a327-6b0945be6092,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:23:01-B0B58087B0984E1A885BC21C5A96D425
111792,1.66E+12,9/1/2022 11:12,9/1/2022 12:00,B-b8a8ffff-196a-475f-89a8-dab625739526,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T11:59:19-8B4CB96D82FE411C95BF2E8519755BC7
111795,1.66E+12,9/1/2022 11:12,9/1/2022 11:19,B-bf9d716e-be47-4c7b-9232-345f835261b0,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_UP,1001,ORDER-BLOCKET_UP-2022-09-01T11:15:43-70E306D74C4F41D0824B58BEC0C9EDD8
111796,1.66E+12,9/1/2022 11:12,9/1/2022 14:20,ffb8c30f-7a22-4fea-8022-64d578fbd168,GL,GL,SUCCESS,NULL,EXCEL,1036,GL-EXCEL-2022-09-01T14:20:01-77AFDAD78091492A9A954EAC1A543254
111798,1.66E+12,9/1/2022 11:12,9/1/2022 11:36,B-1f258a7c-c3e6-4294-9116-82536eb24d4d,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_UP,1001,ORDER-BLOCKET_UP-2022-09-01T11:33:46-2D225C19FB1B4B9DA9EC1430253C5421
111800,1.66E+12,9/1/2022 11:12,9/1/2022 11:42,B-c2a933e5-7cd1-449a-b6f7-c58710dd287a,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_UP,1001,ORDER-BLOCKET_UP-2022-09-01T11:38:46-BC21F5B0DFAE46DEA7934BBF64A9A9DC
111801,1.66E+12,9/1/2022 11:12,9/1/2022 13:31,B-881195b4-6d6b-4cc9-a71c-e809154debfd,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:29:01-A0F342E9727A426AAA1D2808CA86FF4B
111804,1.66E+12,9/1/2022 11:12,9/1/2022 12:04,B-08de5d88-1c14-46ed-a582-bab6d40ffc42,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:02:46-672211D10FEB4338B9C6B45BD86EA52F
111806,1.66E+12,9/1/2022 11:12,9/1/2022 11:50,B-44b1d11c-eefe-40d4-a3c2-8f7ed76a14d2,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_UP,1001,ORDER-BLOCKET_UP-2022-09-01T11:48:16-9546B5AB79FA4937A3396BD3E9DE414F
111807,1.66E+12,9/1/2022 11:12,9/1/2022 13:36,B-ed8e85fb-e783-4f3f-a00a-f70e9ca8dc9c,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:34:01-3ECE32C0E58D441F866EFD842FFB5D51
111810,1.66E+12,9/1/2022 11:12,9/1/2022 13:38,B-5ebacf32-4cf9-4b92-ae4e-294b48160eea,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:36:16-8DB5AFFBEF3E442AA90254DA4C923BEC
111811,1.66E+12,9/1/2022 11:12,9/1/2022 14:21,2bb2cd8b-499b-4e3f-b0b6-676318b72738,GL,GL,SUCCESS,NULL,EXCEL,1006,GL-EXCEL-2022-09-01T14:21:00-5AC5FBBA1BDC4CFE85B642CC62C35DD9
111813,1.66E+12,9/1/2022 11:12,9/1/2022 12:07,B-17e7de07-4a86-4c11-ab16-442b249e901d,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:06:00-7A42034B74D64D38A791A70F4FBB9553
111816,1.66E+12,9/1/2022 11:12,9/1/2022 13:44,B-8216147a-359f-4959-abaf-588dfc1cd49d,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:42:16-D9D03894A8264A4AB85BEE7D44C4C24E
111818,1.66E+12,9/1/2022 11:12,9/1/2022 12:11,B-1fd1661a-22d4-4a4d-9b21-54f3249bc5ba,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:09:35-7E03D4EB439D46519A1B0C91B0733BC9
111819,1.66E+12,9/1/2022 11:12,9/1/2022 14:10,B-05c12ec9-b106-486d-96b5-f413d6c8eb73,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1013,ORDER-DYNCRM-2022-09-01T14:07:45-B001A3D357904B2BA0993D3E4C918C16
111821,1.66E+12,9/1/2022 11:12,9/1/2022 13:47,B-a10c865a-d74e-47ef-b87d-d7dba0d2c513,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:46:17-DC3132C7B9704B5D8690A9F9A76ED312
111824,1.66E+12,9/1/2022 11:12,9/1/2022 13:53,B-2d77a1f0-68fc-4da5-b02e-629e1a174efd,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:51:50-40B773EF243D4D50B024BEA721E1E9B6
111825,1.66E+12,9/1/2022 11:12,9/1/2022 12:17,B-0439f025-4a0a-423a-b92d-ec39177dd9d4,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:16:01-ABC1CDD3700341A5817CD203A3DA481B
111828,1.66E+12,9/1/2022 11:12,9/1/2022 12:19,B-293b3f5b-8b90-4b1b-9b7a-2585fdf1019d,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:17:31-FBF2FC1CCE734CBD85DF9675C08BADC8
111829,1.66E+12,9/1/2022 11:12,9/1/2022 13:57,B-fd7278a4-c027-4991-80da-0bdb2953f800,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:55:49-CA0736726B2446E4A46FEA738E11184B
111832,1.66E+12,9/1/2022 11:12,9/1/2022 14:22,5b89c439-b2bf-4cf8-ac51-8c2f693efdbf,GL,GL,SUCCESS,NULL,EXCEL,1005,GL-EXCEL-2022-09-01T14:22:01-E5A65D20064041508E1FE6662B2E3C9F
111834,1.66E+12,9/1/2022 11:12,9/1/2022 12:22,B-5fd221e9-cbe1-4a5c-af21-c0e8db1d8b0d,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:21:01-38B2BDE8F1254804BF90435EF536F43D
111835,1.66E+12,9/1/2022 11:12,9/1/2022 14:01,B-152d3b6b-3f2d-452b-b9e5-327cfcc250bc,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T13:59:31-A984CDF208A044A786C386792DAE126D
111838,1.66E+12,9/1/2022 11:12,9/1/2022 14:04,B-5026a4ca-241f-4d82-a430-a8808f36bf8f,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:03:04-E64EC9725A4D4B9FA70ADE33BF31C4AD
111842,1.66E+12,9/1/2022 11:12,9/1/2022 14:07,B-cd18137f-e2be-4354-8eb5-37022b0ab290,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:06:33-B36D6011C06F403DA6C352467D54D349
111845,1.66E+12,9/1/2022 11:12,9/1/2022 14:11,B-189576b4-d148-4d05-94dd-151781f973ca,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:09:35-D67AD29BDB2644EDAA2A5805A9FB8FDD
111846,1.66E+12,9/1/2022 11:12,9/1/2022 12:26,B-bd3f1c69-db76-4215-a96c-5347602f5c91,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:24:16-D9AE4214FD6F41FCAADE356D43089194
111847,1.66E+12,9/1/2022 11:12,9/1/2022 14:14,B-9edfe444-4a7f-4389-a861-d9dc4b4b15db,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:13:16-45A390DA695E46D7B80C3C98FF4A500E
111848,1.66E+12,9/1/2022 11:12,9/1/2022 14:18,B-70b2edf8-8d5a-40bd-80bf-3e9151f8c1be,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:16:46-B6B227873E544411891B31D9163F0869
111849,1.66E+12,9/1/2022 11:12,9/1/2022 11:16,B-7caa0696-e599-43a8-bac5-e72137deaf88,ORDER,ORDERCUST,SUCCESS,NULL,BOOST,1068,ORDER-BOOST-2022-09-01T11:13:42-1F89B2C490D84B13BB813A2683A62517
111850,1.66E+12,9/1/2022 11:12,9/1/2022 14:21,B-f1f5ad3c-53c1-4609-8d87-716ecbda3e6a,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:19:49-50C3440FFFF6444A9CD5B835DC6C6923
111851,1.66E+12,9/1/2022 11:12,9/1/2022 14:24,B-d7c1233a-75af-43c9-ad05-01e15ac7d84d,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:22:46-A4BAA3B66BBC457996BBB06CE12662EB
111852,1.66E+12,9/1/2022 11:12,9/1/2022 11:18,B-6615f2d5-bd41-4bdf-b4fc-2c35574fa4d8,ORDER,ORDERCUST,SUCCESS,NULL,BOOST,1068,ORDER-BOOST-2022-09-01T11:16:16-C8EB105CED5C4C6BA31F08369794BB3F
111853,1.66E+12,9/1/2022 11:12,9/1/2022 14:25,B-166c17ce-410b-4a16-9aab-c3b8ce27feba,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:24:16-FE4E0E83998441ACA1C8316DC019F704
111855,1.66E+12,9/1/2022 11:12,9/1/2022 14:30,B-6d36b0c2-00c5-40c5-a17f-b7f9b0ff6120,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:29:01-E176649025A244FB9899A71ED124652D
111856,1.66E+12,9/1/2022 11:12,9/1/2022 14:46,B-acc929b3-d919-4d35-979e-e52ad9d841b2,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1036,ORDER-DYNCRM-2022-09-01T14:44:16-553C4F5955A8463C8A980E866C84C3DE
111858,1.66E+12,9/1/2022 11:12,9/1/2022 14:31,B-5f4bcbf9-3ae0-4d10-a586-a6c3786f724f,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:30:31-230C5640632142E180216A03A9022DAB
111859,1.66E+12,9/1/2022 11:12,9/1/2022 14:53,B-ce035606-7b29-49e8-8ad2-30d549a0d36e,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1036,ORDER-DYNCRM-2022-09-01T14:51:16-86A7FC0DD6F843EC93923C4EA7D20D55
111862,1.66E+12,9/1/2022 11:12,9/1/2022 14:58,B-12f9f7f6-614a-4b6d-9e00-0d32deebdd0d,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1013,ORDER-DYNCRM-2022-09-01T14:56:15-4D46FCD2ED224EC584D9CCC01350D4CE
111863,1.66E+12,9/1/2022 11:12,9/1/2022 14:35,B-c53ac5a4-1293-4439-b0ee-56868f9c9d83,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:33:46-756B967824B24AFBA535EAF9316BF3A6
111865,1.66E+12,9/1/2022 11:12,9/1/2022 15:05,B-faead381-4f7f-417c-802d-7fe9d0120907,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1013,ORDER-DYNCRM-2022-09-01T15:03:16-1DFD7F59565F4F86AC244F1C90BF164E
111866,1.66E+12,9/1/2022 11:12,9/1/2022 14:38,B-1c568687-c7da-4010-9a19-f848217e25c8,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:37:00-86ED802DB65B4A90BF5C4A14C64AA2DF
111868,1.66E+12,9/1/2022 11:12,9/1/2022 11:20,B-60a5b004-74a9-45ba-aca3-3102bd2bf4a7,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_DB,1001,ORDER-BLOCKET_DB-2022-09-01T11:16:20-67756CF4306B4FD4AB2A01C1F0B98C4C
111870,1.66E+12,9/1/2022 11:12,9/1/2022 14:23,5c55efec-b65c-41e2-af52-7e82d58b1cb5,GL,GL,SUCCESS,NULL,EXCEL,1008,GL-EXCEL-2022-09-01T14:23:00-104059334779477AA36DF304A8531070
111871,1.66E+12,9/1/2022 11:12,9/1/2022 11:35,B-d399eb59-f96d-4be7-b4a9-e53a9428d89f,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_DB,1001,ORDER-BLOCKET_DB-2022-09-01T11:30:49-467D19F464044981949AB3D1C611B3BE
111873,1.66E+12,9/1/2022 11:12,9/1/2022 11:54,B-a683ec5a-3208-4184-a5ae-c90025ed82c9,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_DB,1001,ORDER-BLOCKET_DB-2022-09-01T11:50:16-F6DBF2984F2640029BFE0B4A2FFD67F1
111875,1.66E+12,9/1/2022 11:12,9/1/2022 12:03,B-7074899d-7192-4000-a6e6-05afb800b2d6,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_DB,1001,ORDER-BLOCKET_DB-2022-09-01T11:59:24-BB71F0975B5E469DA35FA68BDE5CE5AA
111877,1.66E+12,9/1/2022 11:12,9/1/2022 12:15,B-3aa96f4c-dcaf-45bb-8c88-3e1d7c668da8,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_DB,1001,ORDER-BLOCKET_DB-2022-09-01T12:12:16-55DA9B0E742A4FA4AFC522B3AA0A1BC3
111879,1.66E+12,9/1/2022 11:12,9/1/2022 12:33,B-140ef13b-21a0-4fd0-9e73-518630cc7b11,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_DB,1001,ORDER-BLOCKET_DB-2022-09-01T12:29:45-1E7FF7CF8DA242B1AB1DB78D2E540A18
111881,1.66E+12,9/1/2022 11:12,9/1/2022 15:12,B-f552bf7f-0422-4f17-9f4f-d0526baf8c6d,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1013,ORDER-DYNCRM-2022-09-01T15:09:46-A4BB1D81ABE04D6B9F7959661F1A6D95
111884,1.66E+12,9/1/2022 11:12,9/1/2022 12:41,B-33625a8a-866a-44ac-9900-6e4ee28d7b73,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_DB,1001,ORDER-BLOCKET_DB-2022-09-01T12:38:30-909C4D3F1FA14352A922967265CD6D28
111886,1.66E+12,9/1/2022 11:12,9/1/2022 15:23,B-a869235d-559e-44e7-a3f3-ebfe09bd82ca,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1013,ORDER-DYNCRM-2022-09-01T15:21:01-15CC6001F42F46D79E4C68CD42402F85
111888,1.66E+12,9/1/2022 11:12,9/1/2022 14:45,B-7efab5e3-cb49-4798-a522-676220e37d02,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:43:46-13B2C687E62841F09FD0FCF362FB85F7
111889,1.66E+12,9/1/2022 11:12,9/1/2022 14:24,7cfcb31a-8a51-43f6-b0e5-6a7885ea89ff,GL,GL,SUCCESS,NULL,EXCEL,1017,GL-EXCEL-2022-09-01T14:24:01-E83F88B419EA456C84CCED78EACBA2A4
111892,1.66E+12,9/1/2022 11:12,9/1/2022 15:39,B-22898708-11ff-4dc7-9379-c2fbfdd3c185,ORDER,ORDERCUST,SUCCESS,NULL,DYNCRM,1013,ORDER-DYNCRM-2022-09-01T15:38:01-7F20AF1A8DE146CCAEFD3D74094F399A
111898,1.66E+12,9/1/2022 11:12,9/1/2022 12:29,B-e52a6a8b-6680-4567-b7c9-3f580c6c3101,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:26:16-9DB846BC283747B186DD33D9C9EE9910
111900,1.66E+12,9/1/2022 11:12,9/1/2022 14:50,B-ecb5d3aa-8ced-4aad-8079-6a2c9f960295,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:48:31-276D34830DBB4A7FBFAA66584370812D
111902,1.66E+12,9/1/2022 11:12,9/1/2022 14:25,303440c0-bae0-4687-8340-5dcb118e0362,GL,GL,SUCCESS,NULL,EXCEL,1005,GL-EXCEL-2022-09-01T14:25:05-63DBF59719BA45A0B29D539E5AC038CB
111908,1.66E+12,9/1/2022 11:12,9/1/2022 14:55,B-2025cabc-788b-42c0-a196-da45dff3328c,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:53:45-5B3E7E2DAE5C48CAA0B957DD53894F8A
111911,1.66E+12,9/1/2022 11:12,9/1/2022 14:56,B-f8a3ab27-3907-468c-b4d0-6e5ff207e29c,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:55:20-C3F074F62FCC4EFA99EF163AAD5A2294
111914,1.66E+12,9/1/2022 11:12,9/1/2022 14:58,B-2ea094cf-65a0-48b6-a396-4d450e89a0db,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:56:46-6BF1FF6503984DECAACA56055706374B
111917,1.66E+12,9/1/2022 11:12,9/1/2022 15:01,B-58259131-17d7-43bf-b849-80a6686a4940,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T14:59:46-0CAEEAFE8C994686BD7D00D3BAEF3DB4
111920,1.66E+12,9/1/2022 11:12,9/1/2022 15:05,B-e0911625-a24e-4bc4-8216-20d3ec01b533,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:03:31-A8EC2285C12849A5A2CA928967F4F5CC
111924,1.66E+12,9/1/2022 11:12,9/1/2022 15:08,B-ce1af229-1701-4c7c-a3ba-d1d445e9a872,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:07:01-830E7C8285AE4CE9A25E4C1F5495B100
111927,1.66E+12,9/1/2022 11:12,9/1/2022 15:12,B-85a970f1-0308-4d62-a60f-537f7aca67f2,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:10:31-A965DAAE3B124E8E905FB0768DAEFB01
111930,1.66E+12,9/1/2022 11:12,9/1/2022 15:15,B-3e930a77-f7d2-4092-b65c-c3e6070d240b,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:14:01-94FA719E4DE74A298C739D60EDDC8673
111934,1.66E+12,9/1/2022 11:12,9/1/2022 15:18,B-92d89fbb-912c-4fe3-98a9-6facdebd936e,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:17:30-1E4644E9BF4A4AB3A5CFA6A1D880C0C5
111937,1.66E+12,9/1/2022 11:12,9/1/2022 15:22,B-1ccb6745-4c19-4002-b5fe-05feedba8508,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:20:46-81C528261E884DEA978DA671FD49E735
111941,1.66E+12,9/1/2022 11:12,9/1/2022 15:25,B-4c10f60b-a485-4e35-9bd0-e5dc02d5cf3f,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:24:01-0D70EA24C3A249BCA82B49C36D9FBF46
111944,1.66E+12,9/1/2022 11:12,9/1/2022 15:29,B-f78aedc2-5228-48bf-89fa-ee72ba93760f,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:27:46-EBC760EC97F9466F97849E9919BF2538
111945,1.66E+12,9/1/2022 11:12,9/1/2022 12:30,B-6a01ed72-f9ee-4917-946d-330ad2ccce99,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:29:20-04EAC93001E04473B5FA08504787A737
111948,1.66E+12,9/1/2022 11:12,9/1/2022 15:33,B-94534ac6-a619-4450-9b75-64adbdae9b8e,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:31:46-564AB8A3D4B44B8A85317F3E16DA17D4
111951,1.66E+12,9/1/2022 11:12,9/1/2022 15:37,B-ef439f90-991d-49bf-9716-f7aa67745d1b,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:35:46-2CC43683F9AD4192B42E106554ACA65E
111954,1.66E+12,9/1/2022 11:12,9/1/2022 15:41,B-36d8f9ea-ed04-4f2f-a84c-db82d06a1950,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:39:30-AE6DE0B3D85649318B63F092C57CC1DA
111957,1.66E+12,9/1/2022 11:12,9/1/2022 14:26,4b847b05-c14c-4fd5-86f2-a33d2c7962c0,GL,GL,SUCCESS,NULL,EXCEL,1008,GL-EXCEL-2022-09-01T14:26:01-6F94150C445F4A9DBED4AAFFC9DFB37E
111958,1.66E+12,9/1/2022 11:12,9/1/2022 11:18,B-e12e9a11-c8d6-43e1-ad3f-6cc04d9d3503,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_JB,1001,ORDER-BLOCKET_JB-2022-09-01T11:16:34-33C0D409B6AD4A509DFEB62D44EA6341
111960,1.66E+12,9/1/2022 11:12,9/1/2022 12:33,B-32a3fd69-53c1-4d4a-a7a4-71de612a0b87,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:31:01-953F3229003944F3BCF00A683CD0B237
111961,1.66E+12,9/1/2022 11:12,9/1/2022 15:45,B-0b28f720-38d3-4996-9d51-1971a5130517,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:43:46-A8696E5C47D54B088FEB1BA2CD482479
111964,1.66E+12,9/1/2022 11:12,9/1/2022 15:49,B-bb710348-3002-46e2-b5e6-5eec9bdeba8e,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:48:16-20B3A2ED9E8A469D89E3B9A543663CDD
111965,1.66E+12,9/1/2022 11:12,9/1/2022 12:37,B-d6a661a5-faf0-4367-9620-7e387b163027,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-01T12:35:35-99067F0B20A24B8990E4807F7B3E7718
111968,1.66E+12,9/1/2022 11:12,9/1/2022 15:53,B-02066a43-531d-49ac-aa72-7cf357f899c6,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:52:01-CB6631215C694260AAB247AAE3C4A910
111971,1.66E+12,9/1/2022 11:12,9/1/2022 15:55,B-33819210-aa71-441d-8eaa-a7dcbaf9bad9,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T15:54:01-FDCB02779E7B4D99AEA0C9B689986445
111974,1.66E+12,9/1/2022 11:12,9/1/2022 16:02,B-3d90da65-18be-4351-8bde-9c55deacc1d0,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T16:00:01-20CEA78ECB2449EEA85A3FB8864B2B8C
111978,1.66E+12,9/1/2022 11:12,9/1/2022 16:04,B-65ca77d5-493e-4ffe-a78d-a8d55446d7f0,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-01T16:02:21-9101A7D17F604DEDB1D83CC3B06EBCA4
